URL,Path,Template,Theme,Header,Footer,Language,Migration,Phase,Priority,Gate,Actions,Key Blocks,Notes
https://www.wellsfargo.com/es/com/careers/,/es/com/careers/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/com/corporate-sponsored-mortgage/,/es/com/corporate-sponsored-mortgage/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/com/disclaimer/,/es/com/disclaimer/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/com/disclaimer/acb/,/es/com/disclaimer/acb/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/com/disclaimer/ged5/,/es/com/disclaimer/ged5/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/com/focus/convenience-stores/,/es/com/focus/convenience-stores/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/com/focus/fdic-pass-through/,/es/com/focus/fdic-pass-through/,T10 CIB/Commercial Sub-page,Default,CIB ES,CIB ES,ES,No (Deferred),Future,7,-,Deferred to ES migration phase,"Default content, Cards, Quote, Embed, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/credit-cards/alerts/,/es/credit-cards/alerts/,T3 Product Detail,Default,Default ES,Default ES,ES,No (Deferred),Future,3,-,Deferred to ES migration phase,"Hero, Cards, Table, Accordion, help-cta, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/credit-cards/archived-product-benefits/wells-fargo-advisors-premium-rewards-visa-signature/,/es/credit-cards/archived-product-benefits/wells-fargo-advisors-premium-rewards-visa-signature/,T3 Product Detail,Default,Default ES,Default ES,ES,No (Deferred),Future,3,-,Deferred to ES migration phase,"Hero, Cards, Table, Accordion, help-cta, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/credit-cards/assist/,/es/credit-cards/assist/,T3 Product Detail,Default,Default ES,Default ES,ES,No (Deferred),Future,3,-,Deferred to ES migration phase,"Hero, Cards, Table, Accordion, help-cta, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/credit-cards/autograph-visa/streaming/,/es/credit-cards/autograph-visa/streaming/,T3 Product Detail,Default,Default ES,Default ES,ES,No (Deferred),Future,3,-,Deferred to ES migration phase,"Hero, Cards, Table, Accordion, help-cta, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/debit-card/,/es/debit-card/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/debit-card/alerts/,/es/debit-card/alerts/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/debit-card/claims/,/es/debit-card/claims/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/debit-card/design/,/es/debit-card/design/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/equity/,/es/equity/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/exit/hotels/,/es/exit/hotels/,Excluded (Utility),Default,Default ES,Default ES,ES,No,Excluded,14,-,-,-,Utility/redirect page - excluded
https://www.wellsfargo.com/es/financial-assistance/,/es/financial-assistance/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-assistance/budgeting-resources/,/es/financial-assistance/budgeting-resources/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-assistance/financial-resources/,/es/financial-assistance/financial-resources/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-assistance/payment-relief-options/,/es/financial-assistance/payment-relief-options/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/build-the-future/short-long-term-planning/budget-vs-financial-plan/,/es/financial-education/basic-finances/build-the-future/short-long-term-planning/budget-vs-financial-plan/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/build-the-future/short-long-term-planning/financial-plan/,/es/financial-education/basic-finances/build-the-future/short-long-term-planning/financial-plan/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/financial-challenges/income/cant-pay-loans/,/es/financial-education/basic-finances/financial-challenges/income/cant-pay-loans/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/manage-money/cashflow-savings/emergencies/,/es/financial-education/basic-finances/manage-money/cashflow-savings/emergencies/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/manage-money/cashflow-savings/pay-yourself-first/,/es/financial-education/basic-finances/manage-money/cashflow-savings/pay-yourself-first/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/manage-money/cashflow-savings/track-spending/,/es/financial-education/basic-finances/manage-money/cashflow-savings/track-spending/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/manage-money/payments/ins-outs-transfers/,/es/financial-education/basic-finances/manage-money/payments/ins-outs-transfers/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-education/basic-finances/manage-money/payments/what-is-zelle/,/es/financial-education/basic-finances/manage-money/payments/what-is-zelle/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-goals/borrow/,/es/financial-goals/borrow/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-goals/protect/,/es/financial-goals/protect/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-health/,/es/financial-health/,T12 Privacy/Legal/Utility,Default,Default ES,Default ES,ES,No (Deferred),Future,13,-,Deferred to ES migration phase,"Default content, Table, Columns, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-health/credit-and-debt/,/es/financial-health/credit-and-debt/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/financial-health/investing-and-retirement/,/es/financial-health/investing-and-retirement/,T4 L2 Category Hub,Default,Default ES,Default ES,ES,No (Deferred),Future,10,-,Deferred to ES migration phase,"Hero, Cards, Columns, Accordion, App Promo, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/foreign-exchange/,/es/foreign-exchange/,T12 Privacy/Legal/Utility,Default,Default ES,Default ES,ES,No (Deferred),Future,13,-,Deferred to ES migration phase,"Default content, Table, Columns, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/foreign-exchange/euro-countries/,/es/foreign-exchange/euro-countries/,T12 Privacy/Legal/Utility,Default,Default ES,Default ES,ES,No (Deferred),Future,13,-,Deferred to ES migration phase,"Default content, Table, Columns, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/foreign-exchange/international-tips/,/es/foreign-exchange/international-tips/,T12 Privacy/Legal/Utility,Default,Default ES,Default ES,ES,No (Deferred),Future,13,-,Deferred to ES migration phase,"Default content, Table, Columns, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-banking-made-easy/travel-tips/,/es/goals-banking-made-easy/travel-tips/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/compare-borrowing-options/,/es/goals-credit/compare-borrowing-options/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/debt-to-income-calculator/,/es/goals-credit/debt-to-income-calculator/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/,/es/goals-credit/smarter-credit/credit-101/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/debt-to-income-ratio/,/es/goals-credit/smarter-credit/credit-101/debt-to-income-ratio/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/debt-to-income-ratio/dti-faqs/,/es/goals-credit/smarter-credit/credit-101/debt-to-income-ratio/dti-faqs/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/debt-to-income-ratio/understanding-dti/,/es/goals-credit/smarter-credit/credit-101/debt-to-income-ratio/understanding-dti/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/fico/,/es/goals-credit/smarter-credit/credit-101/fico/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/getting-a-loan/,/es/goals-credit/smarter-credit/credit-101/getting-a-loan/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/credit-101/why-so-many-credit-scores/,/es/goals-credit/smarter-credit/credit-101/why-so-many-credit-scores/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/establish-credit/build-your-credit/,/es/goals-credit/smarter-credit/establish-credit/build-your-credit/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/establish-credit/first-credit-account/,/es/goals-credit/smarter-credit/establish-credit/first-credit-account/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/establish-credit/how-to-build-credit-when-new-to-the-US/,/es/goals-credit/smarter-credit/establish-credit/how-to-build-credit-when-new-to-the-US/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/help/,/es/goals-credit/smarter-credit/help/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/improve-credit/,/es/goals-credit/smarter-credit/improve-credit/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/improve-credit/good-credit-habits/,/es/goals-credit/smarter-credit/improve-credit/good-credit-habits/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/improve-credit/good-to-great/,/es/goals-credit/smarter-credit/improve-credit/good-to-great/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/improve-credit/rebuild-credit/,/es/goals-credit/smarter-credit/improve-credit/rebuild-credit/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/manage-your-debt/,/es/goals-credit/smarter-credit/manage-your-debt/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/manage-your-debt/difficulty-making-payments/,/es/goals-credit/smarter-credit/manage-your-debt/difficulty-making-payments/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/manage-your-debt/lower-monthly-payments/,/es/goals-credit/smarter-credit/manage-your-debt/lower-monthly-payments/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-credit/smarter-credit/manage-your-debt/pay-off-debt-faster/,/es/goals-credit/smarter-credit/manage-your-debt/pay-off-debt-faster/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/goals-investing/your-investing-style/,/es/goals-investing/your-investing-style/,T5 Education Article,Default,Default ES,Default ES,ES,No (Deferred),Future,11,-,Deferred to ES migration phase,"Default content, Cards, Help Sidebar, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/,/es/help/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/addresses/,/es/help/addresses/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/application-status-faqs/,/es/help/application-status-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/applications-faqs/,/es/help/applications-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/apply-investment/,/es/help/apply-investment/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/checking-savings/,/es/help/checking-savings/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/checking-savings/fees-faqs/,/es/help/checking-savings/fees-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/checking-savings/foreign-currency-faqs/,/es/help/checking-savings/foreign-currency-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/checking-savings/monthly-service-fees-faqs/,/es/help/checking-savings/monthly-service-fees-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/checking-savings/open-close-account-faqs/,/es/help/checking-savings/open-close-account-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/checking-savings/safe-box-terms/,/es/help/checking-savings/safe-box-terms/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/contact-us/,/es/help/contact-us/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/credit-cards/,/es/help/credit-cards/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/credit-cards/credit-card-alerts-faqs/,/es/help/credit-cards/credit-card-alerts-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/customer-relief-services/,/es/help/customer-relief-services/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/electronic-communications/,/es/help/electronic-communications/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/emergency-contacts/,/es/help/emergency-contacts/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/estate-care-center/,/es/help/estate-care-center/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/expresssend-mobile-faqs/,/es/help/expresssend-mobile-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/home-lending/,/es/help/home-lending/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/investing-and-retirement/,/es/help/investing-and-retirement/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/investing/,/es/help/investing/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/loans/,/es/help/loans/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/loans/personal-loan-faqs/,/es/help/loans/personal-loan-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/locations/,/es/help/locations/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/make-an-appointment-faqs/,/es/help/make-an-appointment-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/,/es/help/mobile-features/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/apple-pay-faqs/,/es/help/mobile-features/apple-pay-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/apps-faqs/,/es/help/mobile-features/apps-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/mobile-deposit-faqs/,/es/help/mobile-features/mobile-deposit-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/paypal-faqs/,/es/help/mobile-features/paypal-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/paze-faqs/,/es/help/mobile-features/paze-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/push-notification-faqs/,/es/help/mobile-features/push-notification-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/help/mobile-features/samsung-pay-faqs/,/es/help/mobile-features/samsung-pay-faqs/,T6 Help/FAQ,Default,Default ES,Default ES,ES,No (Deferred),Future,4,-,Deferred to ES migration phase,"Tabs, Accordion, contact-info, Cards, Disclaimers",Spanish mirror - deferred to future phase
